scheme_code,scheme_name,net_asset_value,repurchase_price,sale_price,date,scheme_classification,scheme_type,scheme_category,fund_family,fund_id,scheme_short_name,date_new,nav,sale_price_1,Return,Variance,SD,NIFTY 50 Return,Var N50,SD  Nifty
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3899,12.3899,12.3899,16-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3899,4/16/2015,12.3899,12.3899,-0.20%,1.52676E-09,3.90738E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.348,12.348,12.348,17-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.348,4/17/2015,12.348,12.348,-0.34%,4.48489E-09,6.69694E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.298,12.298,12.298,20-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.298,4/20/2015,12.298,12.298,-0.40%,6.43246E-09,8.02026E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2764,12.2764,12.2764,21-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2764,4/21/2015,12.2764,12.2764,-0.18%,1.21071E-09,3.47952E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2865,12.2865,12.2865,22-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2865,4/22/2015,12.2865,12.2865,0.08%,2.65749E-10,1.63018E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2867,12.2867,12.2867,23-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2867,4/23/2015,12.2867,12.2867,0.00%,1.04075E-13,3.22606E-07,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2359,12.2359,12.2359,24-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2359,4/24/2015,12.2359,12.2359,-0.41%,6.7169E-09,8.19567E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2084,12.2084,12.2084,27-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2084,4/27/2015,12.2084,12.2084,-0.22%,1.98553E-09,4.45593E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2607,12.2607,12.2607,28-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2607,4/28/2015,12.2607,12.2607,0.43%,7.21671E-09,8.49512E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2567,12.2567,12.2567,29-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2567,4/29/2015,12.2567,12.2567,-0.03%,4.18711E-11,6.47078E-06,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2551,12.2551,12.2551,30-Apr-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2551,4/30/2015,12.2551,12.2551,-0.01%,6.70638E-12,2.58967E-06,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3035,12.3035,12.3035,5-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3035,5/5/2015,12.3035,12.3035,0.39%,6.14078E-09,7.83631E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.1815,12.1815,12.1815,6-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.1815,5/6/2015,12.1815,12.1815,-0.99%,3.87257E-08,0.000196789,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.117,12.117,12.117,7-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.117,5/7/2015,12.117,12.117,-0.53%,1.10465E-08,0.000105103,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.1916,12.1916,12.1916,8-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.1916,5/8/2015,12.1916,12.1916,0.62%,1.49406E-08,0.000122232,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2893,12.2893,12.2893,11-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2893,5/11/2015,12.2893,12.2893,0.80%,2.53232E-08,0.000159133,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2051,12.2051,12.2051,12-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2051,5/12/2015,12.2051,12.2051,-0.69%,1.85179E-08,0.000136081,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2807,12.2807,12.2807,13-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2807,5/13/2015,12.2807,12.2807,0.62%,1.5141E-08,0.000123049,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2913,12.2913,12.2913,14-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2913,5/14/2015,12.2913,12.2913,0.09%,2.94124E-10,1.715E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3063,12.3063,12.3063,15-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3063,5/15/2015,12.3063,12.3063,0.12%,5.88198E-10,2.42528E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3551,12.3551,12.3551,18-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3551,5/18/2015,12.3551,12.3551,0.40%,6.21287E-09,7.88218E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3604,12.3604,12.3604,19-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3604,5/19/2015,12.3604,12.3604,0.04%,7.27342E-11,8.52844E-06,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3812,12.3812,12.3812,20-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3812,5/20/2015,12.3812,12.3812,0.17%,1.11973E-09,3.34623E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.371,12.371,12.371,21-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.371,5/21/2015,12.371,12.371,-0.08%,2.68471E-10,1.63851E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3956,12.3956,12.3956,22-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3956,5/22/2015,12.3956,12.3956,0.20%,1.56479E-09,3.95574E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3856,12.3856,12.3856,25-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3856,5/25/2015,12.3856,12.3856,-0.08%,2.57651E-10,1.60515E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3778,12.3778,12.3778,26-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3778,5/26/2015,12.3778,12.3778,-0.06%,1.5707E-10,1.25328E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3626,12.3626,12.3626,27-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3626,5/27/2015,12.3626,12.3626,-0.12%,5.97463E-10,2.44431E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3523,12.3523,12.3523,28-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3523,5/28/2015,12.3523,12.3523,-0.08%,2.7513E-10,1.6587E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4275,12.4275,12.4275,29-May-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4275,5/29/2015,12.4275,12.4275,0.61%,1.46959E-08,0.000121226,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4086,12.4086,12.4086,1-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4086,6/1/2015,12.4086,12.4086,-0.15%,9.17452E-10,3.02895E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.307,12.307,12.307,2-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.307,6/2/2015,12.307,12.307,-0.82%,2.66037E-08,0.000163106,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2604,12.2604,12.2604,3-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2604,6/3/2015,12.2604,12.2604,-0.38%,5.69166E-09,7.54431E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2556,12.2556,12.2556,4-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2556,6/4/2015,12.2556,12.2556,-0.04%,6.0872E-11,7.80205E-06,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2626,12.2626,12.2626,5-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2626,6/5/2015,12.2626,12.2626,0.06%,1.29612E-10,1.13847E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2345,12.2345,12.2345,8-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2345,6/8/2015,12.2345,12.2345,-0.23%,2.08707E-09,4.56845E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2303,12.2303,12.2303,9-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2303,6/9/2015,12.2303,12.2303,-0.03%,4.68585E-11,6.84532E-06,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2683,12.2683,12.2683,10-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2683,6/10/2015,12.2683,12.2683,0.31%,3.83997E-09,6.19675E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.1935,12.1935,12.1935,11-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.1935,6/11/2015,12.1935,12.1935,-0.61%,1.47925E-08,0.000121624,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.1962,12.1962,12.1962,12-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.1962,6/12/2015,12.1962,12.1962,0.02%,1.95187E-11,4.418E-06,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2299,12.2299,12.2299,15-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2299,6/15/2015,12.2299,12.2299,0.28%,3.04063E-09,5.51419E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.2443,12.2443,12.2443,16-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.2443,6/16/2015,12.2443,12.2443,0.12%,5.52339E-10,2.35019E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.281,12.281,12.281,17-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.281,6/17/2015,12.281,12.281,0.30%,3.58066E-09,5.98386E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3427,12.3427,12.3427,18-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3427,6/18/2015,12.3427,12.3427,0.50%,1.00641E-08,0.00010032,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3624,12.3624,12.3624,19-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3624,6/19/2015,12.3624,12.3624,0.16%,1.01615E-09,3.18771E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4172,12.4172,12.4172,22-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4172,6/22/2015,12.4172,12.4172,0.44%,7.84105E-09,8.85497E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4259,12.4259,12.4259,23-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4259,6/23/2015,12.4259,12.4259,0.07%,1.95967E-10,1.39988E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4151,12.4151,12.4151,24-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4151,6/24/2015,12.4151,12.4151,-0.09%,3.01688E-10,1.73692E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4188,12.4188,12.4188,25-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4188,6/25/2015,12.4188,12.4188,0.03%,3.54848E-11,5.95691E-06,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4295,12.4295,12.4295,26-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4295,6/26/2015,12.4295,12.4295,0.09%,2.96702E-10,1.72251E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.3871,12.3871,12.3871,29-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.3871,6/29/2015,12.3871,12.3871,-0.34%,4.65276E-09,6.82111E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4094,12.4094,12.4094,30-Jun-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4094,6/30/2015,12.4094,12.4094,0.18%,1.29637E-09,3.60052E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4614,12.4614,12.4614,1-Jul-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4614,7/1/2015,12.4614,12.4614,0.42%,7.0265E-09,8.38242E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4726,12.4726,12.4726,2-Jul-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4726,7/2/2015,12.4726,12.4726,0.09%,3.23378E-10,1.79827E-05,,,
127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN GROWTH,12.4864,12.4864,12.4864,3-Jul-15,Open Ended Schemes ( Balanced ),Open Ended Schemes , Balanced ,BOI AXA Mutual Fund,46,12.4864,7/3/2015,12.4864,12.4864,0.11%,4.90259E-10,2.21418E-05,,,
